customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region
ECO-00127,18,Male,South Korea,48900,6083,6,1013.83,Beauty & Care,Social Media,Credit Card,Tablet,New Customer,2.0,13,0,4619,0.2,0.026,1,2121,142.0,1,0.282,0.679,1,1,1,0,Asia Pacific
ECO-00128,44,Female,USA,23854,1885,6,314.17,Food & Gourmet,Paid Ads,UPI,Mobile,Hibernating,2.0,20,0,659,0.51,0.227,2,1001,51.0,4,0.504,0.407,1,5,1,0,North America
ECO-00129,44,Female,India,20953,1558,10,155.8,Electronics,Organic Search,Credit Card,Desktop,At-Risk,5.0,18,0,117,0.029,0.058,2,759,52.0,6,0.583,0.591,1,7,0,1,Asia Pacific
ECO-00130,26,Male,India,38928,1111,9,123.44,Fashion,Organic Search,Debit Card,Tablet,Loyal,2.0,37,0,8645,0.39,0.314,5,544,54.0,8,0.422,0.691,2,5,0,0,Asia Pacific
ECO-00131,23,Male,Mexico,30491,2887,6,481.17,Fashion,Paid Ads,UPI,Desktop,New Customer,3.0,71,0,4187,0.363,0.124,1,1555,30.0,3,0.392,0.443,2,2,1,0,Latin America
ECO-00132,29,Non-binary,Japan,62906,6860,5,1372.0,Beauty & Care,Social Media,Credit Card,Mobile,At-Risk,4.0,44,0,12741,0.343,0.086,1,1971,30.0,5,0.595,0.395,3,6,1,1,Asia Pacific
ECO-00133,20,Male,UAE,17344,1420,12,118.33,Food & Gourmet,Paid Ads,Wallet,Mobile,New Customer,2.0,32,0,6064,0.156,0.085,3,378,30.0,9,0.454,0.142,2,3,0,0,Middle East
ECO-00134,39,Non-binary,France,22119,1279,8,159.88,Books & Media,Paid Ads,Debit Card,Desktop,Loyal,4.0,1,1,1866,0.638,0.038,5,1464,97.0,3,0.391,0.347,2,4,1,0,Europe
ECO-00135,45,Female,Brazil,40827,3647,17,214.53,Sports & Fitness,Social Media,UPI,Mobile,Potential Loyalist,4.0,16,0,3942,0.451,0.108,2,2407,52.0,3,0.335,0.119,2,1,0,1,Latin America
ECO-00136,35,Male,Australia,21824,912,14,65.14,Sports & Fitness,Referral,Debit Card,Desktop,Potential Loyalist,2.0,88,0,4692,0.505,0.214,3,1889,30.0,10,0.218,0.227,4,2,1,1,Asia Pacific
ECO-00137,18,Female,USA,31009,1756,14,125.43,Fashion,Referral,Debit Card,Mobile,Lost,5.0,61,0,2183,0.768,0.159,2,1231,30.0,4,0.347,0.557,1,1,1,1,North America
ECO-00138,51,Non-binary,France,17468,1977,13,152.08,Books & Media,Paid Ads,Buy Now Pay Later,Mobile,Hibernating,4.0,29,0,11475,0.2545,0.2,1,197,30.0,9,0.629,0.204,2,3,1,1,Europe
ECO-00139,39,Female,South Korea,23488,1968,9,218.67,Sports & Fitness,Email,Credit Card,Desktop,Champion,4.0,23,0,648,0.249,0.072,4,1470,30.0,2,0.743,0.259,0,3,1,1,Asia Pacific
ECO-00140,36,Male,UAE,83406,7925,11,720.45,Sports & Fitness,Paid Ads,Credit Card,Desktop,Hibernating,4.0,65,1,14660,0.421,0.292,1,1595,120.0,4,0.496,0.357,0,5,0,0,Middle East
ECO-00141,18,Male,Australia,89874,2216,11,201.45,Home & Garden,Email,UPI,Desktop,Loyal,5.0,18,0,12855,0.43,0.193,1,187,30.0,3,0.347,0.06,1,6,1,1,Asia Pacific
ECO-00142,32,Non-binary,Australia,34655,2941,9,326.78,Fashion,Paid Ads,Wallet,Mobile,Loyal,5.0,145,1,11259,0.183,0.138,3,51,30.0,9,0.436,0.682,2,3,0,0,Asia Pacific
ECO-00143,34,Male,Canada,90738,3365,14,240.36,Sports & Fitness,Organic Search,Credit Card,Mobile,At-Risk,4.0,108,0,14744,0.335,0.221,4,1444,30.0,2,0.497,0.428,0,5,0,0,North America
ECO-00144,35,Male,Canada,35211,2321,5,464.2,Toys & Games,Organic Search,Debit Card,Mobile,Hibernating,5.0,25,0,7848,0.138,0.064,3,1629,119.0,10,0.311,0.61,2,6,0,1,North America
ECO-00145,40,Female,USA,23829,2301,13,177.0,Food & Gourmet,Paid Ads,Wallet,Desktop,Loyal,4.0,68,0,12740,0.264,0.134,0,2230,30.0,5,0.425,0.736,1,3,0,0,North America
ECO-00146,24,Male,Mexico,94145,10030,6,1671.67,Electronics,Social Media,Debit Card,Mobile,Potential Loyalist,4.0,14,0,12463,0.477,0.035,5,1624,30.0,7,0.416,0.206,2,3,1,1,Latin America
ECO-00147,28,Female,Mexico,262556,12000,6,2000.0,Books & Media,Paid Ads,UPI,Desktop,Lost,4.0,97,0,2176,0.411,0.051,3,2201,44.0,7,0.278,0.143,1,4,1,1,Latin America
ECO-00148,25,Female,UAE,282718,12000,9,1333.33,Electronics,Email,Credit Card,Desktop,Loyal,4.0,6,0,2216,0.45,0.077,2,688,30.0,2,0.428,0.294,2,4,1,1,Middle East
ECO-00149,31,Male,Brazil,147087,12000,8,1500.0,Fashion,Paid Ads,Debit Card,Desktop,At-Risk,2.0,13,0,1005,0.305,0.009,5,1959,30.0,5,0.454,0.093,5,4,1,1,Latin America
ECO-00150,18,Female,Canada,13430,1356,4,339.0,Toys & Games,Social Media,Crypto,Desktop,Hibernating,5.0,195,1,4284,0.189,0.011,2,1112,32.0,5,0.433,0.641,3,8,0,1,North America
ECO-00151,44,Female,Brazil,88406,6887,7,983.86,Beauty & Care,Paid Ads,Buy Now Pay Later,Tablet,Lost,5.0,115,0,13802,0.455,0.126,5,1074,58.0,4,0.477,0.576,4,8,1,1,Latin America
ECO-00152,39,Male,UAE,76324,4769,8,596.12,Fashion,Referral,Credit Card,Mobile,Potential Loyalist,3.0,42,0,3057,0.327,0.063,2,65,59.0,6,0.51,0.258,3,3,0,1,Middle East
ECO-00153,42,Male,Australia,24806,1941,11,176.45,Fashion,Social Media,Debit Card,Mobile,Champion,2.0,96,0,5005,0.075,0.106,5,540,110.0,3,0.537,0.359,2,3,1,1,Asia Pacific
ECO-00154,32,Male,Germany,70363,4149,10,414.9,Electronics,Paid Ads,Credit Card,Tablet,Champion,4.0,0,0,1947,0.266,0.35,3,2121,34.0,6,0.165,0.322,2,5,0,1,Europe
ECO-00155,37,Male,Canada,59905,3765,12,313.75,Sports & Fitness,Paid Ads,Credit Card,Mobile,Champion,5.0,39,0,12803,0.235,0.078,2,1009,30.0,5,0.314,0.704,2,6,1,1,North America
ECO-00156,28,Female,UAE,13081,993,9,110.33,Beauty & Care,Email,Credit Card,Smart TV,Hibernating,3.0,25,0,2932,0.179,0.064,1,999,30.0,4,0.197,0.614,2,6,1,1,Middle East
ECO-00157,51,Female,France,24967,1008,6,168.0,Sports & Fitness,Organic Search,Debit Card,Mobile,At-Risk,4.0,38,1,10169,0.659,0.072,0,1897,52.0,1,0.197,0.675,1,5,0,1,Europe
ECO-00158,20,Male,France,19882,1348,10,134.8,Toys & Games,Direct,UPI,Mobile,Hibernating,4.0,31,0,8597,0.27,0.032,2,2030,30.0,4,0.546,0.1,1,5,1,0,Europe
ECO-00159,18,Female,Brazil,142362,12000,12,1000.0,Beauty & Care,Paid Ads,Buy Now Pay Later,Desktop,Potential Loyalist,4.0,9,1,13722,0.62,0.296,1,41,46.0,7,0.318,0.597,4,7,1,0,Latin America
ECO-00160,32,Female,Canada,184349,11301,11,1027.36,Food & Gourmet,Email,Debit Card,Mobile,Hibernating,4.0,106,0,10131,0.059,0.311,3,1234,55.0,9,0.322,0.45,1,1,0,1,North America
ECO-00161,35,Female,France,95575,7906,14,564.71,Food & Gourmet,Paid Ads,Debit Card,Desktop,At-Risk,4.0,50,0,11688,0.464,0.145,2,1190,30.0,7,0.221,0.386,1,3,1,1,Europe
ECO-00162,59,Female,Japan,179885,8242,11,749.27,Books & Media,Paid Ads,Credit Card,Mobile,Lost,4.0,87,0,10597,0.198,0.005,1,1553,48.0,5,0.558,0.291,2,3,1,0,Asia Pacific
ECO-00163,45,Female,India,46196,3555,7,507.86,Toys & Games,Organic Search,Credit Card,Desktop,New Customer,5.0,62,0,12911,0.751,0.158,0,1144,30.0,7,0.22,0.256,2,4,1,0,Asia Pacific
ECO-00164,39,Female,Brazil,51548,3533,10,353.3,Beauty & Care,Email,UPI,Mobile,At-Risk,3.0,9,0,9364,0.294,0.113,0,1569,30.0,4,0.294,0.593,3,2,1,1,Latin America
ECO-00165,24,Male,Canada,39952,2069,14,147.79,Fashion,Organic Search,Credit Card,Tablet,New Customer,2.0,23,0,8305,0.47,0.022,3,2394,78.0,10,0.585,0.082,4,9,1,1,North America
ECO-00166,23,Female,India,35798,2304,6,384.0,Food & Gourmet,Social Media,UPI,Mobile,New Customer,3.0,9,0,9801,0.065,0.299,3,1564,30.0,4,0.342,0.564,2,1,1,0,Asia Pacific
ECO-00167,23,Non-binary,UK,72383,6774,9,752.67,Toys & Games,Paid Ads,Credit Card,Mobile,Champion,3.0,29,0,10164,0.431,0.32,3,2455,30.0,3,0.628,0.15,1,3,1,1,Europe
ECO-00168,42,Female,Australia,12063,942,7,134.57,Toys & Games,Paid Ads,Credit Card,Mobile,Champion,4.0,14,0,1033,0.232,0.048,4,1349,30.0,7,0.199,0.347,1,4,1,1,Asia Pacific
ECO-00169,44,Male,South Korea,12818,1359,8,169.88,Home & Garden,Social Media,Credit Card,Mobile,Loyal,2.0,33,0,2349,0.138,0.069,4,1171,30.0,9,0.52,0.635,2,3,1,0,Asia Pacific
ECO-00170,43,Male,France,31071,2665,9,296.11,Food & Gourmet,Paid Ads,Buy Now Pay Later,Mobile,Hibernating,4.0,202,1,797,0.326,0.117,5,1976,79.0,2,0.421,0.74,2,2,1,0,Europe
ECO-00171,23,Female,France,23814,845,6,140.83,Food & Gourmet,Social Media,Debit Card,Mobile,Hibernating,4.0,1,0,12593,0.302,0.07,1,1110,55.0,3,0.466,0.529,1,4,0,1,Europe
ECO-00172,18,Male,South Korea,10607,640,13,49.23,Fashion,Email,Wallet,Mobile,Lost,5.0,6,0,14358,0.315,0.108,1,1940,30.0,6,0.271,0.349,3,4,0,1,Asia Pacific
ECO-00173,34,Male,Brazil,111191,6396,8,799.5,Books & Media,Paid Ads,Credit Card,Desktop,At-Risk,4.0,25,0,8991,0.038,0.033,1,1420,30.0,7,0.171,0.116,1,6,1,0,Latin America
ECO-00174,39,Male,Australia,208467,12000,11,1090.91,Toys & Games,Organic Search,Buy Now Pay Later,Mobile,Lost,4.0,67,0,8450,0.387,0.162,3,2011,31.0,2,0.514,0.37,3,2,1,1,Asia Pacific
ECO-00175,36,Female,Brazil,89623,8299,11,754.45,Sports & Fitness,Paid Ads,UPI,Mobile,Loyal,5.0,16,0,7030,0.362,0.125,2,1937,30.0,4,0.568,0.401,1,2,1,1,Latin America
ECO-00176,42,Male,South Korea,36199,3681,7,525.86,Food & Gourmet,Email,Credit Card,Tablet,Champion,2.0,21,0,11058,0.57,0.056,4,301,30.0,6,0.641,0.316,3,1,0,1,Asia Pacific
ECO-00177,43,Female,Japan,58489,3632,7,518.86,Home & Garden,Organic Search,Wallet,Tablet,Lost,3.0,47,0,5947,0.342,0.173,2,1807,62.0,8,0.321,0.084,3,4,1,0,Asia Pacific
ECO-00178,47,Male,India,44700,4931,7,704.43,Home & Garden,Organic Search,Debit Card,Desktop,Potential Loyalist,4.0,34,0,9643,0.084,0.101,3,987,30.0,6,0.302,0.449,2,3,0,1,Asia Pacific
ECO-00179,42,Female,South Korea,33716,3974,13,305.69,Sports & Fitness,Email,Credit Card,Desktop,Champion,4.0,58,0,637,0.314,0.23,2,697,30.0,2,0.292,0.772,1,5,1,1,Asia Pacific
ECO-00180,18,Female,Japan,14864,1354,13,104.15,Fashion,Referral,UPI,Desktop,Potential Loyalist,4.0,58,1,11710,0.416,0.08,2,1691,146.0,7,0.338,0.596,2,4,1,1,Asia Pacific
ECO-00181,26,Male,South Korea,31053,1500,11,136.36,Sports & Fitness,Email,Credit Card,Desktop,Champion,3.0,87,1,7865,0.279,0.5,4,836,47.0,7,0.268,0.689,1,4,0,0,Asia Pacific
ECO-00182,31,Male,Mexico,49779,4683,11,425.73,Books & Media,Referral,Credit Card,Mobile,Loyal,4.0,23,0,4599,0.133,0.093,2,1625,30.0,5,0.504,0.336,3,3,1,0,Latin America
ECO-00183,54,Female,Germany,26326,1667,7,238.14,Electronics,Referral,Buy Now Pay Later,Mobile,Champion,2.0,63,0,12652,0.602,0.03,0,2173,30.0,4,0.674,0.793,1,5,0,1,Europe
ECO-00184,26,Male,Japan,55220,4386,10,438.6,Beauty & Care,Organic Search,Debit Card,Smart TV,Champion,4.0,18,0,9121,0.347,0.2,1,2474,79.0,5,0.485,0.523,2,9,1,0,Asia Pacific
ECO-00185,30,Male,USA,61273,6912,5,1382.4,Sports & Fitness,Social Media,Credit Card,Mobile,New Customer,3.0,21,0,9207,0.091,0.117,2,817,31.0,4,0.537,0.387,2,2,1,1,North America
ECO-00186,31,Male,India,28946,3773,11,343.0,Food & Gourmet,Paid Ads,Debit Card,Mobile,Loyal,3.0,4,1,7638,0.282,0.104,0,825,42.0,6,0.505,0.462,1,9,1,1,Asia Pacific
ECO-00187,41,Non-binary,Germany,32754,1824,14,130.29,Food & Gourmet,Direct,Credit Card,Desktop,Lost,4.0,69,0,8002,0.265,0.18,2,1677,41.0,5,0.212,0.623,3,1,1,1,Europe
ECO-00188,30,Female,Australia,13764,426,14,30.43,Books & Media,Social Media,Buy Now Pay Later,Mobile,At-Risk,5.0,29,0,9478,0.207,0.068,3,630,30.0,8,0.339,0.375,1,1,1,1,Asia Pacific
ECO-00189,37,Female,Japan,52376,3103,5,620.6,Food & Gourmet,Referral,Wallet,Desktop,Lost,4.0,17,1,3103,0.303,0.173,0,2481,30.0,9,0.386,0.251,2,2,0,0,Asia Pacific
ECO-00190,18,Male,UK,27906,2001,7,285.86,Sports & Fitness,Referral,Wallet,Desktop,Lost,4.0,143,1,5128,0.418,0.264,3,96,30.0,4,0.685,0.186,2,3,1,1,Europe
ECO-00191,34,Female,South Korea,28571,1944,11,176.73,Home & Garden,Email,Buy Now Pay Later,Mobile,Loyal,5.0,61,1,5389,0.312,0.135,2,2263,40.0,7,0.204,0.479,1,2,1,1,Asia Pacific
ECO-00192,46,Female,Japan,117645,10370,6,1728.33,Beauty & Care,Social Media,Wallet,Smart TV,At-Risk,4.0,6,0,13992,0.271,0.078,3,907,90.0,5,0.294,0.53,1,8,1,0,Asia Pacific
ECO-00193,40,Non-binary,France,23420,1387,6,231.17,Fashion,Paid Ads,Buy Now Pay Later,Smart TV,Loyal,5.0,42,0,3872,0.228,0.202,2,1631,30.0,13,0.249,0.311,3,6,1,1,Europe
ECO-00194,31,Male,Brazil,109983,11542,10,1154.2,Sports & Fitness,Social Media,Credit Card,Mobile,Lost,3.0,36,0,1037,0.302,0.243,3,148,57.0,12,0.409,0.255,2,1,1,0,Latin America
ECO-00195,43,Female,UK,87121,6052,9,672.44,Beauty & Care,Paid Ads,Credit Card,Mobile,Champion,3.0,16,0,7038,0.448,0.122,2,313,35.0,2,0.525,0.657,4,6,0,1,Europe
ECO-00196,43,Female,UK,48097,4511,6,751.83,Electronics,Paid Ads,Buy Now Pay Later,Mobile,Potential Loyalist,3.0,50,0,5190,0.118,0.046,2,189,30.0,8,0.595,0.245,1,8,1,0,Europe
ECO-00197,38,Female,Japan,62729,3053,9,339.22,Sports & Fitness,Paid Ads,Wallet,Desktop,Potential Loyalist,2.0,125,1,4229,0.343,0.09,1,444,63.0,7,0.313,0.65,3,3,1,1,Asia Pacific
ECO-00198,41,Female,France,40626,1380,5,276.0,Food & Gourmet,Referral,UPI,Desktop,Hibernating,4.0,81,0,8335,0.204,0.438,2,1703,41.0,7,0.073,0.118,0,7,1,1,Europe
ECO-00199,45,Female,UAE,39374,4229,10,422.9,Home & Garden,Organic Search,Credit Card,Desktop,Loyal,5.0,0,0,8342,0.135,0.017,1,2232,30.0,7,0.086,0.233,1,4,1,1,Middle East
ECO-00200,25,Female,UK,158211,12000,6,2000.0,Beauty & Care,Organic Search,Credit Card,Mobile,At-Risk,4.0,102,0,9990,0.166,0.074,1,557,79.0,5,0.769,0.574,5,4,1,1,Europe
ECO-00201,27,Male,India,47279,5108,7,729.71,Beauty & Care,Organic Search,Credit Card,Mobile,Lost,3.0,19,0,12679,0.157,0.047,0,1656,45.0,7,0.306,0.052,1,5,1,1,Asia Pacific
ECO-00202,41,Female,UAE,48122,5805,10,580.5,Food & Gourmet,Organic Search,UPI,Desktop,At-Risk,4.0,99,0,7200,0.244,0.185,2,2410,70.0,4,0.678,0.707,5,1,0,1,Middle East
ECO-00203,52,Male,India,29369,3534,5,706.8,Electronics,Organic Search,UPI,Mobile,Potential Loyalist,4.0,23,0,14450,0.122,0.417,2,224,30.0,7,0.623,0.394,2,6,1,1,Asia Pacific
ECO-00204,32,Female,USA,44171,4393,15,292.87,Electronics,Social Media,Buy Now Pay Later,Desktop,Hibernating,5.0,21,0,916,0.15,0.134,2,1452,59.0,6,0.303,0.458,5,4,1,0,North America
ECO-00205,22,Male,UK,24653,2678,8,334.75,Fashion,Paid Ads,Credit Card,Tablet,Potential Loyalist,2.0,21,0,11551,0.266,0.228,1,2186,35.0,5,0.577,0.464,4,4,1,0,Europe
ECO-00206,47,Male,Brazil,28920,1981,9,220.11,Toys & Games,Paid Ads,Credit Card,Mobile,At-Risk,5.0,13,0,8269,0.294,0.18,3,2128,37.0,4,0.212,0.487,2,7,1,1,Latin America
ECO-00207,30,Male,USA,46994,1906,14,136.14,Toys & Games,Organic Search,Credit Card,Desktop,Potential Loyalist,2.0,19,0,7282,0.085,0.041,4,788,59.0,3,0.331,0.415,2,2,0,0,North America
ECO-00208,29,Male,South Korea,37552,2274,10,227.4,Fashion,Social Media,UPI,Mobile,Loyal,4.0,19,0,13077,0.07,0.06,4,2296,30.0,14,0.145,0.533,1,4,1,0,Asia Pacific
ECO-00209,18,Male,Germany,33328,3548,9,394.22,Electronics,Paid Ads,Credit Card,Desktop,Loyal,3.0,60,0,5397,0.2545,0.112,0,258,62.0,7,0.222,0.546,4,4,0,1,Europe
ECO-00210,32,Male,India,22464,1570,11,142.73,Books & Media,Organic Search,Wallet,Desktop,Hibernating,5.0,132,1,6190,0.269,0.171,2,2390,97.0,9,0.344,0.316,2,3,0,1,Asia Pacific
ECO-00211,40,Female,South Korea,50824,3820,8,477.5,Food & Gourmet,Social Media,Debit Card,Mobile,At-Risk,4.0,24,0,2219,0.489,0.283,2,1443,30.0,5,0.293,0.232,3,4,0,1,Asia Pacific
ECO-00212,22,Male,India,40857,2281,8,285.12,Books & Media,Paid Ads,Credit Card,Tablet,Loyal,2.0,15,0,11195,0.367,0.143,2,1521,30.0,10,0.417,0.122,2,6,1,0,Asia Pacific
ECO-00213,43,Male,France,32742,2119,11,192.64,Books & Media,Organic Search,Credit Card,Mobile,Loyal,4.0,34,0,7812,0.115,0.063,3,2057,30.0,4,0.413,0.576,0,3,0,0,Europe
ECO-00214,22,Male,UK,53952,2416,9,268.44,Toys & Games,Email,UPI,Mobile,Loyal,5.0,20,0,11143,0.257,0.013,1,717,46.0,4,0.257,0.501,1,3,1,1,Europe
ECO-00215,26,Female,South Korea,41419,5067,6,844.5,Books & Media,Organic Search,Debit Card,Desktop,Champion,3.0,68,0,10663,0.187,0.211,2,2010,37.0,1,0.587,0.157,2,5,1,0,Asia Pacific
ECO-00216,23,Female,India,37505,1764,9,196.0,Beauty & Care,Paid Ads,Debit Card,Mobile,Potential Loyalist,4.0,4,0,6218,0.083,0.067,2,890,30.0,6,0.826,0.338,1,3,0,0,Asia Pacific
ECO-00217,23,Female,Brazil,84530,6496,8,812.0,Fashion,Social Media,Debit Card,Mobile,New Customer,4.0,26,1,11663,0.064,0.038,0,1471,30.0,5,0.373,0.348,0,6,1,1,Latin America
ECO-00218,18,Female,UK,82743,4007,5,801.4,Toys & Games,Organic Search,Crypto,Desktop,Loyal,4.0,61,0,10529,0.261,0.089,1,2301,77.0,4,0.267,0.224,0,4,1,1,Europe
ECO-00219,29,Female,France,64309,7408,7,1058.29,Sports & Fitness,Referral,Debit Card,Mobile,Lost,4.0,105,0,3933,0.411,0.07,1,998,39.0,7,0.414,0.253,0,4,1,1,Europe
ECO-00220,28,Male,France,34580,1666,7,238.0,Beauty & Care,Referral,UPI,Mobile,At-Risk,1.0,42,0,14015,0.122,0.037,1,1294,30.0,5,0.167,0.043,3,5,1,1,Europe
ECO-00221,30,Non-binary,France,29528,1310,7,187.14,Electronics,Social Media,Debit Card,Mobile,New Customer,5.0,0,0,6037,0.186,0.211,3,1987,30.0,5,0.574,0.478,0,3,1,1,Europe
ECO-00222,35,Female,India,102779,3720,8,465.0,Home & Garden,Social Media,Debit Card,Mobile,Lost,4.0,85,0,4108,0.429,0.035,1,338,33.0,13,0.334,0.132,2,8,0,1,Asia Pacific
ECO-00223,18,Female,Mexico,113806,4859,8,607.38,Food & Gourmet,Organic Search,Wallet,Mobile,New Customer,5.0,0,0,8030,0.19,0.163,0,379,41.0,6,0.387,0.49,1,5,1,0,Latin America
ECO-00224,38,Male,Japan,122708,12000,11,1090.91,Books & Media,Paid Ads,Debit Card,Mobile,At-Risk,4.0,9,0,2067,0.032,0.378,1,506,30.0,2,0.309,0.261,1,3,1,1,Asia Pacific
ECO-00225,39,Female,USA,12637,596,12,49.67,Toys & Games,Organic Search,Debit Card,Desktop,Potential Loyalist,4.0,129,1,4931,0.171,0.038,2,1542,30.0,4,0.521,0.184,4,4,1,0,North America
ECO-00226,31,Male,Germany,63367,5633,9,625.89,Sports & Fitness,Email,Debit Card,Tablet,New Customer,1.0,17,0,578,0.598,0.3,3,2045,30.0,6,0.497,0.392,1,4,0,1,Europe
ECO-00227,39,Female,South Korea,21692,1875,12,156.25,Beauty & Care,Email,UPI,Mobile,New Customer,4.0,3,0,1567,0.396,0.084,1,2262,51.0,6,0.627,0.554,4,3,1,1,Asia Pacific
ECO-00228,32,Male,Germany,69191,2578,7,368.29,Electronics,Referral,Debit Card,Desktop,New Customer,4.0,0,0,2518,0.288,0.035,1,613,129.0,5,0.551,0.475,3,5,1,1,Europe
ECO-00229,53,Male,South Korea,81202,5535,6,922.5,Fashion,Paid Ads,Debit Card,Mobile,Potential Loyalist,4.0,7,0,2606,0.212,0.097,1,2054,30.0,8,0.253,0.446,2,2,0,1,Asia Pacific
ECO-00230,45,Male,Japan,23569,1340,7,191.43,Books & Media,Email,UPI,Mobile,At-Risk,5.0,93,0,3263,0.151,0.104,0,509,30.0,2,0.63,0.476,2,7,0,1,Asia Pacific
ECO-00231,42,Female,UK,59013,2316,9,257.33,Toys & Games,Social Media,Debit Card,Desktop,Champion,5.0,6,1,13721,0.311,0.027,0,2287,32.0,12,0.626,0.531,2,4,1,0,Europe
ECO-00232,18,Female,USA,42097,3278,7,468.29,Electronics,Social Media,UPI,Desktop,At-Risk,5.0,25,0,7776,0.255,0.168,3,468,65.0,5,0.313,0.646,7,1,1,1,North America
ECO-00233,33,Male,Germany,44050,3742,10,374.2,Electronics,Referral,Debit Card,Mobile,Potential Loyalist,4.0,112,0,12583,0.629,0.058,3,2153,30.0,11,0.536,0.486,2,3,0,1,Europe
ECO-00234,41,Male,Germany,28284,2630,12,219.17,Sports & Fitness,Organic Search,Buy Now Pay Later,Mobile,Loyal,5.0,23,0,1355,0.467,0.116,0,1052,115.0,6,0.535,0.346,2,2,1,1,Europe
ECO-00235,43,Female,Brazil,34630,1984,9,220.44,Home & Garden,Paid Ads,UPI,Smart TV,Potential Loyalist,4.0,31,0,13338,0.214,0.062,1,2236,33.0,11,0.397,0.237,1,3,1,0,Latin America
ECO-00236,32,Male,Australia,31431,3298,12,274.83,Food & Gourmet,Paid Ads,Credit Card,Desktop,Hibernating,4.0,71,0,110,0.598,0.078,1,1073,42.0,2,0.233,0.341,0,7,1,0,Asia Pacific
ECO-00237,55,Female,India,36529,2437,11,221.55,Books & Media,Social Media,Credit Card,Mobile,Potential Loyalist,1.0,24,0,8586,0.22,0.033,3,1267,30.0,5,0.415,0.235,1,1,1,1,Asia Pacific
ECO-00238,38,Male,India,24269,820,4,205.0,Sports & Fitness,Organic Search,Credit Card,Mobile,Potential Loyalist,5.0,167,1,8692,0.447,0.143,1,2097,111.0,4,0.312,0.334,4,6,1,1,Asia Pacific
ECO-00239,27,Male,UK,30041,2239,10,223.9,Fashion,Email,Debit Card,Tablet,Loyal,1.0,136,0,10133,0.392,0.57,2,404,88.0,6,0.382,0.425,2,3,1,1,Europe
ECO-00240,26,Female,Canada,25314,3115,13,239.62,Toys & Games,Email,Credit Card,Desktop,Lost,1.0,35,1,14094,0.055,0.002,0,2040,63.0,2,0.226,0.232,0,1,0,1,North America
ECO-00241,39,Female,France,27826,2260,10,226.0,Home & Garden,Paid Ads,Buy Now Pay Later,Desktop,New Customer,2.0,14,0,12169,0.358,0.152,1,1616,30.0,6,0.461,0.116,2,4,0,1,Europe
ECO-00242,42,Male,UK,14059,1505,5,301.0,Toys & Games,Referral,Debit Card,Smart TV,Hibernating,5.0,61,0,12059,0.026,0.297,3,872,30.0,3,0.153,0.255,1,4,1,1,Europe
ECO-00243,40,Female,UK,66094,3373,6,562.17,Home & Garden,Paid Ads,Debit Card,Mobile,Loyal,5.0,20,0,649,0.199,0.029,0,406,30.0,7,0.471,0.179,1,9,1,1,Europe
ECO-00244,32,Male,UK,115311,5453,5,1090.6,Toys & Games,Email,Debit Card,Mobile,Hibernating,3.0,6,1,12115,0.294,0.194,1,2295,83.0,4,0.12,0.452,0,1,0,1,Europe
ECO-00245,46,Male,Australia,38616,3381,11,307.36,Fashion,Organic Search,UPI,Desktop,Hibernating,4.0,53,0,11607,0.14,0.137,1,812,42.0,5,0.308,0.192,0,3,1,1,Asia Pacific
ECO-00246,18,Female,UAE,34669,2269,6,378.17,Toys & Games,Paid Ads,Wallet,Mobile,Potential Loyalist,1.0,62,0,9995,0.218,0.125,2,2067,76.0,8,0.68,0.3,4,4,1,0,Middle East
ECO-00247,27,Female,USA,76890,6876,10,687.6,Fashion,Organic Search,UPI,Mobile,New Customer,4.0,86,0,7621,0.344,0.077,1,857,30.0,4,0.304,0.487,1,5,1,0,North America
ECO-00248,35,Female,Canada,113632,11142,8,1392.75,Toys & Games,Referral,Credit Card,Tablet,At-Risk,4.0,20,1,1877,0.377,0.063,0,104,67.0,4,0.318,0.234,2,5,1,0,North America
ECO-00249,43,Male,France,31047,2140,13,164.62,Toys & Games,Organic Search,Credit Card,Desktop,At-Risk,4.0,51,0,7364,0.167,0.029,1,1471,30.0,4,0.349,0.547,2,4,1,1,Europe
ECO-00250,39,Male,USA,18737,821,6,136.83,Books & Media,Paid Ads,Buy Now Pay Later,Desktop,Champion,5.0,37,1,1826,0.335,0.045,0,1591,30.0,7,0.519,0.09,3,5,1,1,North America
ECO-00251,22,Female,Japan,54784,4803,6,800.5,Books & Media,Paid Ads,Wallet,Mobile,At-Risk,3.0,43,0,3023,0.126,0.018,0,273,50.0,7,0.377,0.355,1,8,1,1,Asia Pacific
ECO-00252,46,Male,UK,61076,6435,10,643.5,Toys & Games,Paid Ads,UPI,Mobile,New Customer,3.0,111,1,4762,0.112,0.198,2,2309,33.0,7,0.553,0.207,3,5,1,0,Europe
ECO-00253,50,Male,Japan,64440,5599,8,699.88,Beauty & Care,Paid Ads,Debit Card,Mobile,Potential Loyalist,4.0,62,0,4349,0.164,0.028,0,1784,30.0,8,0.439,0.168,2,5,1,0,Asia Pacific
