customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region,clv_score,engagement_score,spend_to_income_ratio,recency_score,digital_maturity_score,value_tier,income_bracket,age_group,tenure_tier,session_depth,rfm_score,cluster,pca1,pca2
ECO-00073,20,Male,UAE,21521,2119,13,163.0,Toys & Games,Direct,UPI,Desktop,Hibernating,3.0,5,0,3761,0.475,0.224,1,924,30.0,6,0.337,0.695,2,8,1,1,Middle East,986.61,0.3129,0.0985,0.9875,0.745,Silver,Low,Gen Z (18-25),2-4yr,Bouncer,0.4744,3,-1.07740614333205,1.829661171726634
ECO-00074,29,Female,Canada,47289,2815,7,402.14,Beauty & Care,Organic Search,Crypto,Mobile,Hibernating,1.0,27,1,14314,0.153,0.309,2,1361,40.0,7,0.507,0.244,5,3,0,0,North America,389.03,0.1424,0.0595,0.9325,0.0525,Bronze,High,Millennial (26-35),2-4yr,Bouncer,0.4376,3,-1.5081066956141715,-1.4658132361881955
ECO-00075,36,Non-binary,South Korea,12184,954,10,95.4,Electronics,Organic Search,Wallet,Desktop,New Customer,4.0,34,0,11790,0.658,0.517,1,1504,35.0,5,0.283,0.535,3,8,0,1,Asia Pacific,368.63,0.3512,0.0783,0.915,0.3375,Bronze,Low,Gen X (36-45),4yr+,Bouncer,0.4024,0,-1.2944763033524156,1.624963955784683
ECO-00076,25,Male,Japan,25199,2238,10,223.8,Toys & Games,Email,UPI,Mobile,At-Risk,4.0,28,1,8085,0.442,0.124,0,1840,100.0,7,0.249,0.487,1,3,1,1,Asia Pacific,1568.39,0.2772,0.0888,0.93,0.7525,Gold,Low,Gen Z (18-25),4yr+,Bouncer,0.4398,0,-0.6013868006595978,0.8392212634996902
ECO-00077,23,Female,India,74434,8263,8,1032.88,Books & Media,Organic Search,Credit Card,Mobile,Loyal,2.0,122,0,5147,0.263,0.101,1,636,62.0,4,0.571,0.601,1,6,0,0,Asia Pacific,2971.37,0.1266,0.111,0.695,0.03,Platinum,Premium,Gen Z (18-25),1-2yr,Bouncer,0.4965,3,0.8807414221278789,-1.164505772366781
ECO-00078,36,Female,Brazil,42288,3134,11,284.91,Beauty & Care,Email,UPI,Mobile,Champion,5.0,6,0,7247,0.166,0.061,0,1739,30.0,4,0.169,0.773,0,4,0,1,Latin America,2942.83,0.1973,0.0741,0.985,0.33,Platinum,High,Gen X (36-45),4yr+,Bouncer,0.4873,0,0.2500451057044042,0.2559263048152568
ECO-00079,18,Female,UAE,25609,954,11,86.73,Food & Gourmet,Social Media,Buy Now Pay Later,Mobile,New Customer,5.0,50,1,4081,0.323,0.307,2,2281,30.0,4,0.231,0.159,4,1,1,0,Middle East,661.12,0.1866,0.0373,0.875,0.43,Bronze,Mid,Gen Z (18-25),4yr+,Bouncer,0.3943,0,-1.0789049057003413,0.21589456819763825
ECO-00080,45,Male,UK,62241,3784,10,378.4,Food & Gourmet,Social Media,Debit Card,Mobile,Champion,4.0,32,0,652,0.577,0.101,1,2256,82.0,4,0.116,0.418,1,3,1,0,Europe,2721.45,0.2134,0.0608,0.92,0.43,Platinum,Premium,Gen X (36-45),4yr+,Bouncer,0.4749,0,0.14265692318666887,0.17816541832611582
ECO-00081,19,Female,Japan,31732,3008,5,601.6,Beauty & Care,Organic Search,Debit Card,Desktop,Potential Loyalist,5.0,42,0,10627,0.38,0.07,0,1855,48.0,7,0.836,0.564,1,5,1,0,Asia Pacific,2797.44,0.1408,0.0948,0.895,0.4525,Platinum,Mid,Gen Z (18-25),4yr+,Bouncer,0.4176,0,0.24799157004798839,-1.7013703753772191
ECO-00082,20,Female,South Korea,97823,9703,8,1212.88,Sports & Fitness,Organic Search,Buy Now Pay Later,Tablet,At-Risk,4.0,22,0,3518,0.393,0.055,0,24,35.0,3,0.482,0.282,6,7,0,1,Asia Pacific,7335.47,0.2841,0.0992,0.945,0.3225,Diamond,Premium,Gen Z (18-25),<3mo,Bouncer,0.62,1,3.245620900572759,0.4403326300039204
ECO-00083,32,Male,Brazil,62927,5249,10,524.9,Books & Media,Social Media,Buy Now Pay Later,Mobile,Champion,4.0,56,0,7339,0.617,0.248,1,910,45.0,7,0.695,0.487,2,3,0,1,Latin America,3157.8,0.3384,0.0834,0.86,0.3525,Platinum,Premium,Millennial (26-35),2-4yr,Bouncer,0.4906,0,0.7039848947597644,1.536370938044595
ECO-00084,18,Male,India,105818,9383,7,1340.43,Home & Garden,Organic Search,Debit Card,Mobile,Loyal,3.0,133,0,3036,0.48,0.284,1,1559,30.0,7,0.214,0.35,2,3,1,1,Asia Pacific,4030.94,0.2917,0.0887,0.6675,0.7525,Diamond,Premium,Gen Z (18-25),4yr+,Bouncer,0.509,1,1.8228912878688004,0.4124171674047411
ECO-00085,33,Female,UAE,26053,2641,7,377.29,Beauty & Care,Referral,Buy Now Pay Later,Tablet,Lost,4.0,4,0,6544,0.147,0.154,3,2062,64.0,7,0.23,0.16,3,3,1,1,Middle East,1787.43,0.2359,0.1014,0.99,0.7525,Gold,Mid,Millennial (26-35),4yr+,Bouncer,0.4534,0,-0.38801888881864927,-0.35361013870642105
ECO-00086,25,Female,Germany,239438,7481,9,831.22,Food & Gourmet,Paid Ads,Credit Card,Mobile,Lost,4.0,77,1,5280,0.26,0.172,2,349,30.0,6,0.56,0.06,2,8,0,0,Europe,4955.41,0.1525,0.0312,0.8075,0.045,Diamond,Premium,Gen Z (18-25),3-12mo,Bouncer,0.5221,1,1.7968414076075165,-0.6141830196502988
ECO-00087,37,Female,France,18982,2712,8,339.0,Books & Media,Social Media,Wallet,Desktop,Potential Loyalist,1.0,6,0,750,0.036,0.03,1,2340,30.0,7,0.423,0.013,1,8,1,1,Europe,526.13,0.1773,0.1429,0.985,0.7525,Bronze,Low,Gen X (36-45),4yr+,Bouncer,0.4592,3,-1.4851009505930677,-0.8979520309846214
ECO-00088,32,Female,Australia,11198,1634,12,136.17,Food & Gourmet,Referral,Debit Card,Desktop,Potential Loyalist,4.0,7,0,6337,0.226,0.05,3,427,62.0,10,0.332,0.047,1,2,1,1,Asia Pacific,1241.84,0.269,0.1459,0.9825,0.775,Silver,Low,Millennial (26-35),1-2yr,Bouncer,0.4547,0,-0.8984360054352617,1.1900349052048982
ECO-00089,43,Male,Germany,116126,8070,12,672.5,Electronics,Referral,Debit Card,Mobile,Loyal,5.0,12,0,14007,0.203,0.035,0,2427,57.0,9,0.534,0.583,1,4,0,0,Europe,7787.55,0.1308,0.0695,0.97,0.0675,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.6112,1,3.0722237258782954,-0.17762957409531566
ECO-00090,24,Male,Germany,45529,4750,10,475.0,Books & Media,Organic Search,Buy Now Pay Later,Tablet,At-Risk,3.0,41,0,10876,0.625,0.061,0,1927,36.0,6,0.103,0.345,5,9,0,1,Europe,2676.15,0.3504,0.1043,0.8975,0.345,Platinum,High,Gen Z (18-25),4yr+,Bouncer,0.4912,3,0.21282777614674211,1.5796870039380242
ECO-00091,42,Female,UK,20887,1254,12,104.5,Books & Media,Paid Ads,Credit Card,Mobile,Loyal,5.0,50,0,8122,0.334,0.15,0,1116,30.0,4,0.202,0.581,2,3,1,0,Europe,1065.9,0.1585,0.06,0.875,0.43,Silver,Low,Gen X (36-45),2-4yr,Bouncer,0.4076,0,-0.8976434380590991,0.1600203486068934
ECO-00092,33,Male,Mexico,197010,12000,7,1714.29,Food & Gourmet,Paid Ads,Buy Now Pay Later,Desktop,Champion,4.0,28,1,13290,0.194,0.085,2,880,30.0,6,0.427,0.091,1,4,0,1,Latin America,8784.0,0.2202,0.0609,0.93,0.345,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.6663,1,4.292505105009715,-0.4564503441553133
ECO-00093,28,Female,Japan,25981,3057,10,305.7,Fashion,Email,Credit Card,Desktop,Hibernating,5.0,19,0,1868,0.487,0.057,2,1793,56.0,8,0.605,0.788,2,2,1,1,Asia Pacific,2882.75,0.3184,0.1177,0.9525,0.76,Platinum,Mid,Millennial (26-35),4yr+,Bouncer,0.4681,0,0.28276673201169655,1.316048439285895
ECO-00094,36,Male,Germany,39681,3630,9,403.33,Electronics,Organic Search,Debit Card,Mobile,Loyal,3.0,173,0,1378,0.047,0.087,0,1856,32.0,5,0.53,0.356,3,1,1,0,Europe,1988.51,0.0842,0.0915,0.5675,0.4375,Gold,Mid,Gen X (36-45),4yr+,Bouncer,0.3419,2,-0.4211687828030759,-1.2177721402375041
ECO-00095,25,Male,UAE,57676,5692,14,406.57,Toys & Games,Organic Search,UPI,Mobile,Potential Loyalist,4.0,51,0,14323,0.233,0.056,4,1863,30.0,5,0.446,0.22,0,4,1,1,Middle East,4298.6,0.2691,0.0987,0.8725,0.7375,Diamond,High,Gen Z (18-25),4yr+,Bouncer,0.5293,1,1.1003548129535656,1.7563348113206916
ECO-00096,27,Male,Mexico,20614,1861,11,169.18,Beauty & Care,Organic Search,Credit Card,Desktop,Potential Loyalist,5.0,2,0,12405,0.274,0.102,5,1503,30.0,7,0.703,0.406,2,6,1,0,Latin America,1671.18,0.1968,0.0903,0.995,0.4525,Gold,Low,Millennial (26-35),4yr+,Bouncer,0.4589,0,-0.49794025843034606,0.23873037205212508
ECO-00097,28,Male,France,60401,6425,11,584.09,Home & Garden,Social Media,Wallet,Tablet,Champion,3.0,22,0,13051,0.261,0.094,2,48,76.0,5,0.484,0.432,0,4,0,1,Europe,3492.63,0.2436,0.1064,0.945,0.3375,Platinum,High,Millennial (26-35),<3mo,Bouncer,0.5555,3,0.8376430103152854,0.6592315442521983
ECO-00098,35,Female,Mexico,22993,1798,8,224.75,Home & Garden,Paid Ads,Buy Now Pay Later,Desktop,Hibernating,5.0,17,0,4105,0.247,0.319,2,441,43.0,4,0.358,0.365,2,0,1,1,Latin America,1224.44,0.2401,0.0782,0.9575,0.73,Silver,Low,Millennial (26-35),1-2yr,Bouncer,0.4267,0,-0.5944267856551883,0.005073385485490727
ECO-00099,32,Male,Japan,21897,2137,8,267.12,Sports & Fitness,Email,UPI,Mobile,Lost,1.0,17,0,1726,0.238,0.186,0,1282,30.0,4,0.64,0.205,6,4,1,0,Asia Pacific,347.9,0.1478,0.0976,0.9575,0.43,Bronze,Low,Millennial (26-35),2-4yr,Bouncer,0.4352,3,-1.7018834418360544,-1.1876015922093899
ECO-00100,18,Male,Canada,105610,8079,11,734.45,Fashion,Organic Search,Credit Card,Mobile,Potential Loyalist,4.0,0,0,11904,0.105,0.09,4,2007,33.0,6,0.462,0.203,2,3,1,1,North America,5881.51,0.2421,0.0765,1.0,0.745,Diamond,Premium,Gen Z (18-25),4yr+,Bouncer,0.6161,1,2.2777837161280905,0.6673143666396245
ECO-00101,49,Non-binary,Australia,103945,8242,5,1648.4,Toys & Games,Referral,Credit Card,Desktop,At-Risk,4.0,55,0,9559,0.672,0.227,7,2365,30.0,6,0.463,0.328,3,5,1,1,Asia Pacific,5096.85,0.3963,0.0793,0.8625,0.745,Diamond,Premium,Boomer (46-55),4yr+,Bouncer,0.5371,1,2.220104788270597,0.9573190288238007
ECO-00102,52,Female,South Korea,40622,4364,12,363.67,Beauty & Care,Social Media,Debit Card,Smart TV,Potential Loyalist,5.0,4,0,11408,0.232,0.213,2,825,158.0,4,0.613,0.636,2,6,1,0,Asia Pacific,3434.47,0.153,0.1074,0.99,0.43,Platinum,High,Boomer (46-55),2-4yr,Browser,0.5256,0,0.6807210526694631,0.023707797911201697
ECO-00103,26,Male,Mexico,18875,2031,9,225.67,Books & Media,Paid Ads,Wallet,Mobile,New Customer,4.0,57,0,8111,0.271,0.083,2,757,136.0,6,0.705,0.473,2,3,1,1,Latin America,1489.94,0.2552,0.1076,0.8575,0.745,Gold,Low,Millennial (26-35),2-4yr,Browser,0.4034,0,-0.6749992865848676,0.4231534053816093
ECO-00104,43,Female,Canada,11103,656,7,93.71,Fashion,Paid Ads,Credit Card,Desktop,Loyal,5.0,82,0,6071,0.416,0.11,0,556,31.0,4,0.487,0.531,7,3,0,1,North America,583.84,0.2957,0.0591,0.795,0.33,Bronze,Low,Gen X (36-45),1-2yr,Bouncer,0.3355,0,-1.0592624480398563,0.4710494317733715
ECO-00105,40,Female,South Korea,33599,2005,9,222.78,Electronics,Referral,UPI,Tablet,Lost,2.0,37,0,11833,0.438,0.276,4,1135,30.0,5,0.35,0.464,2,6,0,0,Asia Pacific,580.65,0.2145,0.0597,0.9075,0.0375,Bronze,Mid,Gen X (36-45),2-4yr,Bouncer,0.4202,3,-1.4331280164419844,-0.15518468112480366
ECO-00106,29,Female,USA,53743,5026,8,628.25,Fashion,Social Media,Credit Card,Desktop,New Customer,5.0,147,1,1540,0.419,0.071,2,1426,30.0,8,0.313,0.506,3,2,1,1,North America,4669.15,0.3006,0.0935,0.6325,0.76,Diamond,High,Millennial (26-35),2-4yr,Bouncer,0.3937,2,1.3873400530660465,0.8942875474702349
ECO-00107,31,Male,Brazil,41985,3089,10,308.9,Food & Gourmet,Referral,Credit Card,Mobile,Loyal,4.0,108,0,14153,0.295,0.049,1,1079,30.0,6,0.21,0.661,2,4,0,1,Latin America,2350.11,0.2554,0.0736,0.73,0.345,Platinum,High,Millennial (26-35),2-4yr,Bouncer,0.3911,2,-0.14676039651102163,0.7598063921675977
ECO-00108,45,Female,Mexico,24943,2189,11,199.0,Toys & Games,Direct,Credit Card,Mobile,New Customer,5.0,23,0,14492,0.596,0.161,0,119,78.0,5,0.622,0.386,4,6,1,0,Latin America,1836.57,0.2373,0.0878,0.9425,0.4375,Gold,Low,Gen X (36-45),3-12mo,Bouncer,0.4488,0,-0.3455315198586412,0.7037436209735538
ECO-00109,18,Female,Brazil,96801,11570,8,1446.25,Books & Media,Email,UPI,Mobile,At-Risk,5.0,66,1,8979,0.294,0.009,0,824,58.0,4,0.621,0.345,1,0,1,0,Latin America,11465.87,0.1243,0.1195,0.835,0.43,Diamond,Premium,Gen Z (18-25),2-4yr,Bouncer,0.6282,1,5.254813415395347,-1.085106899064555
ECO-00110,42,Male,USA,60956,6211,2,3105.5,Food & Gourmet,Organic Search,Credit Card,Desktop,Potential Loyalist,3.0,0,0,13876,0.13,0.107,3,2168,110.0,5,0.501,0.123,5,1,1,0,North America,3327.85,0.1208,0.1019,1.0,0.4375,Platinum,High,Gen X (36-45),4yr+,Bouncer,0.5169,3,0.8407576500138635,-2.8167422191259788
ECO-00111,47,Male,UAE,43469,4316,4,1079.0,Toys & Games,Paid Ads,Debit Card,Mobile,New Customer,4.0,110,0,7386,0.501,0.17,2,1535,36.0,5,0.357,0.426,2,3,1,0,Middle East,2865.82,0.1894,0.0993,0.725,0.4375,Platinum,High,Boomer (46-55),4yr+,Bouncer,0.385,2,0.40943645745909113,-1.359775606513444
ECO-00112,26,Male,Mexico,27876,1254,12,104.5,Food & Gourmet,Organic Search,Wallet,Mobile,New Customer,3.0,70,0,12482,0.245,0.138,2,724,32.0,4,0.164,0.296,1,4,0,0,Latin America,648.57,0.1488,0.045,0.825,0.03,Bronze,Mid,Millennial (26-35),1-2yr,Bouncer,0.3901,3,-1.4716898600519208,-0.015244017784890858
ECO-00113,50,Female,Canada,21183,481,12,40.08,Sports & Fitness,Paid Ads,Buy Now Pay Later,Mobile,Champion,2.0,3,0,4092,0.111,0.067,3,174,71.0,4,0.488,0.381,2,2,1,1,North America,179.51,0.2328,0.0227,0.9925,0.73,Bronze,Low,Boomer (46-55),3-12mo,Bouncer,0.4294,3,-1.9842886974597151,0.6908573049114579
ECO-00114,42,Female,Brazil,33699,3425,6,570.83,Home & Garden,Organic Search,Credit Card,Mobile,Loyal,3.0,12,0,11232,0.312,0.091,2,87,41.0,6,0.473,0.247,5,3,1,1,Latin America,1868.0,0.2755,0.1016,0.97,0.745,Gold,Mid,Gen X (36-45),<3mo,Bouncer,0.4601,3,-0.34518476913584195,-0.21564934518460682
ECO-00115,46,Male,India,13814,20,8,2.5,Fashion,Referral,Wallet,Mobile,Champion,4.0,77,0,9176,0.105,0.096,0,1479,66.0,5,0.498,0.754,1,6,0,1,Asia Pacific,14.46,0.1796,0.0014,0.8075,0.3375,Bronze,Low,Boomer (46-55),2-4yr,Bouncer,0.3298,0,-1.6929082792195917,-0.5773811998039912
ECO-00116,32,Male,USA,107659,10060,6,1676.67,Home & Garden,Organic Search,Debit Card,Mobile,Champion,4.0,6,0,9127,0.495,0.058,1,1849,32.0,7,0.221,0.18,3,7,1,0,North America,7581.22,0.1987,0.0934,0.985,0.4525,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.6312,1,3.417097318202862,-0.9634643793965452
ECO-00117,22,Non-binary,UAE,29865,1467,5,293.4,Food & Gourmet,Organic Search,Debit Card,Tablet,Champion,4.0,69,0,14567,0.43,0.138,1,816,42.0,5,0.72,0.889,4,5,1,1,Middle East,1011.64,0.2808,0.0491,0.8275,0.7375,Silver,Mid,Gen Z (18-25),2-4yr,Bouncer,0.3555,0,-0.8937928423728579,-0.23910391838226952
ECO-00118,29,Male,Australia,42402,2190,8,273.75,Home & Garden,Paid Ads,Credit Card,Mobile,Potential Loyalist,4.0,11,0,12573,0.059,0.079,2,1092,34.0,9,0.436,0.65,1,2,0,0,Asia Pacific,1613.59,0.0981,0.0516,0.9725,0.0675,Gold,High,Millennial (26-35),2-4yr,Bouncer,0.4418,0,-0.640715323097513,-1.5526002605567226
ECO-00119,18,Male,UK,11447,603,9,67.0,Electronics,Direct,Credit Card,Desktop,Loyal,5.0,22,0,7384,0.178,0.048,1,1675,56.0,5,0.317,0.732,1,5,1,0,Europe,574.06,0.112,0.0527,0.945,0.4375,Bronze,Low,Gen Z (18-25),4yr+,Bouncer,0.3983,0,-1.1878538631888151,-1.0964448864239784
ECO-00120,24,Female,Japan,52172,4582,10,458.2,Food & Gourmet,Email,Debit Card,Mobile,Hibernating,4.0,12,1,14094,0.201,0.178,1,918,30.0,8,0.283,0.258,1,4,1,0,Asia Pacific,3013.12,0.1294,0.0878,0.97,0.46,Platinum,High,Gen Z (18-25),2-4yr,Bouncer,0.5124,0,0.4019465337347458,-0.7431160616120775
ECO-00121,41,Non-binary,UK,69392,2968,7,424.0,Toys & Games,Paid Ads,Credit Card,Desktop,Loyal,4.0,29,0,2760,0.098,0.064,0,627,52.0,6,0.844,0.272,2,8,1,1,Europe,2222.44,0.1837,0.0428,0.9275,0.745,Gold,Premium,Gen X (36-45),1-2yr,Bouncer,0.4397,0,-0.18626363411009972,-0.8550011430769422
ECO-00122,24,Male,Australia,145742,12000,11,1090.91,Toys & Games,Organic Search,Debit Card,Desktop,Loyal,2.0,44,0,12485,0.101,0.161,1,1184,153.0,9,0.522,0.623,0,9,0,1,Asia Pacific,4027.2,0.2036,0.0823,0.89,0.3675,Diamond,Premium,Gen Z (18-25),2-4yr,Browser,0.6757,1,2.147363821398871,0.21221244445362988
ECO-00123,38,Female,Australia,93051,9296,9,1032.89,Home & Garden,Organic Search,Credit Card,Mobile,Loyal,4.0,71,0,5617,0.546,0.14,1,252,30.0,5,0.16,0.047,3,4,1,1,Asia Pacific,6395.65,0.319,0.0999,0.8225,0.7375,Diamond,Premium,Gen X (36-45),3-12mo,Bouncer,0.5728,1,2.8129677068295287,1.1310160320967788
ECO-00124,56,Female,South Korea,46022,2203,13,169.46,Beauty & Care,Referral,Debit Card,Mobile,Lost,2.0,26,0,2438,0.262,0.134,1,201,48.0,6,0.501,0.073,3,9,1,0,Asia Pacific,763.12,0.1672,0.0479,0.935,0.445,Bronze,High,Senior (56+),3-12mo,Bouncer,0.4582,3,-1.4155987878643617,0.27969648857411833
ECO-00125,28,Non-binary,Mexico,29936,2137,9,237.44,Sports & Fitness,Social Media,UPI,Mobile,Loyal,5.0,28,0,3974,0.516,0.091,2,2338,30.0,7,0.537,0.081,3,6,0,1,Latin America,1942.53,0.3265,0.0714,0.93,0.3525,Gold,Mid,Millennial (26-35),4yr+,Bouncer,0.4314,0,-0.2446350542158289,1.1763580599329722
ECO-00126,37,Male,France,28952,504,14,36.0,Beauty & Care,Paid Ads,Credit Card,Mobile,At-Risk,4.0,49,0,3916,0.348,0.279,1,476,33.0,4,0.676,0.525,3,2,0,1,Europe,290.71,0.2878,0.0174,0.8775,0.33,Bronze,Mid,Gen X (36-45),1-2yr,Bouncer,0.4014,0,-1.5359140618935603,1.9385270283347995
ECO-00127,18,Male,South Korea,48900,6083,6,1013.83,Beauty & Care,Social Media,Credit Card,Tablet,New Customer,2.0,13,0,4619,0.2,0.026,1,2121,142.0,1,0.282,0.679,1,1,1,0,Asia Pacific,2369.94,0.095,0.1244,0.9675,0.4075,Platinum,High,Gen Z (18-25),4yr+,Browser,0.5257,3,0.18084287620446826,-2.171535703204081
ECO-00128,44,Female,USA,23854,1885,6,314.17,Food & Gourmet,Paid Ads,UPI,Mobile,Hibernating,2.0,20,0,659,0.51,0.227,2,1001,51.0,4,0.504,0.407,1,5,1,0,North America,582.84,0.19,0.079,0.95,0.43,Bronze,Low,Gen X (36-45),2-4yr,Bouncer,0.4146,3,-1.4152466695930639,-1.1581971671902558
ECO-00129,44,Female,India,20953,1558,10,155.8,Electronics,Organic Search,Credit Card,Desktop,At-Risk,5.0,18,0,117,0.029,0.058,2,759,52.0,6,0.583,0.591,1,7,0,1,Asia Pacific,1467.64,0.1914,0.0744,0.955,0.345,Gold,Low,Gen X (36-45),2-4yr,Bouncer,0.4315,0,-0.6284411139618428,-0.02713226311829124
ECO-00130,26,Male,India,38928,1111,9,123.44,Fashion,Organic Search,Debit Card,Tablet,Loyal,2.0,37,0,8645,0.39,0.314,5,544,54.0,8,0.422,0.691,2,5,0,0,Asia Pacific,304.86,0.22,0.0285,0.9075,0.06,Bronze,Mid,Millennial (26-35),1-2yr,Bouncer,0.3979,3,-1.743487369033509,-0.09647082262637584
ECO-00131,23,Male,Mexico,30491,2887,6,481.17,Fashion,Paid Ads,UPI,Desktop,New Customer,3.0,71,0,4187,0.363,0.124,1,1555,30.0,3,0.392,0.443,2,2,1,0,Latin America,1517.41,0.1482,0.0947,0.8225,0.4225,Gold,Mid,Gen Z (18-25),4yr+,Bouncer,0.395,3,-0.6646105200070693,-1.4473099152432283
ECO-00132,29,Non-binary,Japan,62906,6860,5,1372.0,Beauty & Care,Social Media,Credit Card,Mobile,At-Risk,4.0,44,0,12741,0.343,0.086,1,1971,30.0,5,0.595,0.395,3,6,1,1,Asia Pacific,5016.03,0.2516,0.1091,0.89,0.7375,Diamond,Premium,Millennial (26-35),4yr+,Bouncer,0.5122,1,1.7904615459602913,-0.5821686763408777
ECO-00133,20,Male,UAE,17344,1420,12,118.33,Food & Gourmet,Paid Ads,Wallet,Mobile,New Customer,2.0,32,0,6064,0.156,0.085,3,378,30.0,9,0.454,0.142,2,3,0,0,Middle East,519.72,0.1565,0.0819,0.92,0.0675,Bronze,Low,Gen Z (18-25),1-2yr,Bouncer,0.4275,3,-1.6777476216964722,-0.059210185284586
ECO-00134,39,Non-binary,France,22119,1279,8,159.88,Books & Media,Paid Ads,Debit Card,Desktop,Loyal,4.0,1,1,1866,0.638,0.038,5,1464,97.0,3,0.391,0.347,2,4,1,0,Europe,984.32,0.2653,0.0578,0.9975,0.4225,Silver,Low,Gen X (36-45),2-4yr,Bouncer,0.4278,0,-1.0010142016274015,0.1870985836541182
ECO-00135,45,Female,Brazil,40827,3647,17,214.53,Sports & Fitness,Social Media,UPI,Mobile,Potential Loyalist,4.0,16,0,3942,0.451,0.108,2,2407,52.0,3,0.335,0.119,2,1,0,1,Latin America,2602.5,0.3261,0.0893,0.96,0.3225,Platinum,High,Gen X (36-45),4yr+,Bouncer,0.5263,0,-0.005948999540013188,3.000862916544421
ECO-00136,35,Male,Australia,21824,912,14,65.14,Sports & Fitness,Referral,Debit Card,Desktop,Potential Loyalist,2.0,88,0,4692,0.505,0.214,3,1889,30.0,10,0.218,0.227,4,2,1,1,Asia Pacific,286.73,0.3696,0.0418,0.78,0.775,Bronze,Low,Millennial (26-35),4yr+,Bouncer,0.3775,3,-1.828834279273821,2.762683091913253
ECO-00137,18,Female,USA,31009,1756,14,125.43,Fashion,Referral,Debit Card,Mobile,Lost,5.0,61,0,2183,0.768,0.159,2,1231,30.0,4,0.347,0.557,1,1,1,1,North America,1476.8,0.3878,0.0566,0.8475,0.73,Gold,Mid,Gen Z (18-25),2-4yr,Bouncer,0.4222,0,-0.5665065985638886,3.0707185075560823
ECO-00138,51,Non-binary,France,17468,1977,13,152.08,Books & Media,Paid Ads,Buy Now Pay Later,Mobile,Hibernating,4.0,29,0,11475,0.2545,0.2,1,197,30.0,9,0.629,0.204,2,3,1,1,Europe,1265.28,0.2653,0.1132,0.9275,0.7675,Silver,Low,Boomer (46-55),3-12mo,Bouncer,0.4499,0,-0.8301517395625739,1.428849260209139
ECO-00139,39,Female,South Korea,23488,1968,9,218.67,Sports & Fitness,Email,Credit Card,Desktop,Champion,4.0,23,0,648,0.249,0.072,4,1470,30.0,2,0.743,0.259,0,3,1,1,Asia Pacific,1461.04,0.2448,0.0838,0.9425,0.715,Silver,Low,Gen X (36-45),2-4yr,Bouncer,0.4316,0,-0.6999782229249895,0.2510607808394466
ECO-00140,36,Male,UAE,83406,7925,11,720.45,Sports & Fitness,Paid Ads,Credit Card,Desktop,Hibernating,4.0,65,1,14660,0.421,0.292,1,1595,120.0,4,0.496,0.357,0,5,0,0,Middle East,4488.72,0.1711,0.095,0.8375,0.03,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.5554,1,1.7179060681639613,0.031236170740133216
ECO-00141,18,Male,Australia,89874,2216,11,201.45,Home & Garden,Email,UPI,Desktop,Loyal,5.0,18,0,12855,0.43,0.193,1,187,30.0,3,0.347,0.06,1,6,1,1,Asia Pacific,1788.31,0.2783,0.0247,0.955,0.7225,Gold,Premium,Gen Z (18-25),3-12mo,Bouncer,0.4538,0,-0.33594011822923536,1.125605053427887
ECO-00142,32,Non-binary,Australia,34655,2941,9,326.78,Fashion,Paid Ads,Wallet,Mobile,Loyal,5.0,145,1,11259,0.183,0.138,3,51,30.0,9,0.436,0.682,2,3,0,0,Asia Pacific,2535.14,0.1507,0.0849,0.6375,0.0675,Platinum,Mid,Millennial (26-35),<3mo,Bouncer,0.3491,2,0.05687672546064771,-0.4566250941013026
ECO-00143,34,Male,Canada,90738,3365,14,240.36,Sports & Fitness,Organic Search,Credit Card,Mobile,At-Risk,4.0,108,0,14744,0.335,0.221,4,1444,30.0,2,0.497,0.428,0,5,0,0,North America,2097.07,0.1871,0.0371,0.73,0.015,Gold,Premium,Millennial (26-35),2-4yr,Bouncer,0.4213,2,-0.27159594348410204,0.9908780830028289
ECO-00144,35,Male,Canada,35211,2321,5,464.2,Toys & Games,Organic Search,Debit Card,Mobile,Hibernating,5.0,25,0,7848,0.138,0.064,3,1629,119.0,10,0.311,0.61,2,6,0,1,North America,2172.46,0.2253,0.0659,0.9375,0.375,Gold,Mid,Millennial (26-35),4yr+,Bouncer,0.4153,0,-0.09327605925679029,-0.8455067661659588
ECO-00145,40,Female,USA,23829,2301,13,177.0,Food & Gourmet,Paid Ads,Wallet,Desktop,Loyal,4.0,68,0,12740,0.264,0.134,0,2230,30.0,5,0.425,0.736,1,3,0,0,North America,1594.13,0.1402,0.0966,0.83,0.0375,Gold,Low,Gen X (36-45),4yr+,Bouncer,0.4239,0,-0.701389603847842,0.18539352744862542
